round,RS_ACC,RS_N,RS_S,RS_V,RS_run_time,,LCDO_ACC,LCDO_N,LCDO_S,LCDO_V,LCDO_run_time,,MSDO_ACC,MSDO_N,MSDO_S,MSDO_V,MSDO_run_time,,ESDO_accuracy,ESDO_N,ESDO_S,ESDO_V,ESDO_run_time,,KMS_ACC,KMS_N,KMS_S,KMS_V,KMS_run_time,,KCG_ACC,KCG_N,KCG_S,KCG_V,KCG_run_time,,KCG+PCA_ACC,KCG+PCA_N,KCG+PCA_S,KCG+PCA_V,KCG+PCArun_time,,BALD_ACC,BALD_N,BALD_S,BALD_V,BALD_run_time,,VR_ACC,VR_N,VR_S,VR_V,VR_run_time,,MSTD_ACC,MSTD_N,MSTD_S,MSTD_V,MSTD_run_time,,BS_ACC,BS_N,BS_S,BS_V,BS_run_time,,LL_ACC,LL_N,LL_S,LL_V,LL_run_time
225,0.913086665,0.949686091,0.776265271,0.901758014,272.4,,0.930097,0.960610793,0.819004525,0.900518,321.47,,0.932828408,0.963339947,0.818704485,0.903462749,330.15,,0.918301465,0.951761708,0.797748857,0.898089172,338.35,,0.928110256,0.959307359,0.807987711,0.903787103,286.52,,0.928482742,0.959938498,0.800321414,0.902719665,363.52,,0.919791408,0.955218739,0.793207547,0.878656555,557.02,,0.921777999,0.955315064,0.800147765,0.893463716,312.14,,0.92513037,0.958031585,0.801613495,0.904166667,269.7,,0.913955798,0.949475355,0.780470671,0.902083333,507.37,,0.917680656,0.950112985,0.782118708,0.911340206,305.28,,0.944872113,0.97087548,0.847470521,0.923918449,513.65
226,0.915694065,0.952364304,0.779305355,0.893326327,322.13,,0.924757884,0.956278907,0.802346901,0.910509886,299.3,,0.918426,0.953638908,0.783206659,0.903293257,331.23,,0.918177303,0.951245363,0.793091294,0.90815803,414.47,,0.917680656,0.953248539,0.785824,0.879530917,305.93,,0.926744475,0.959792925,0.807256236,0.891025641,364.09,,0.921281351,0.958927651,0.799547852,0.857929515,558.19,,0.925875341,0.957286,0.808073395,0.907730673,360.64,,0.927241122,0.961686494,0.81100393,0.890783165,295.32,,0.913707475,0.94973149,0.776246023,0.903125,361.25,,0.91209337,0.947678959,0.770089286,0.897097625,319.96,,0.949714428,0.973419041,0.860876249,0.928786359,567.23
227,0.913707475,0.949750066,0.769852941,0.903778338,276.02,,0.925379,0.957591623,0.803532009,0.905699,371.42,,0.929600199,0.961000863,0.803452,0.908075165,305.7,,0.913583313,0.947359029,0.785347484,0.911571501,366.66,,0.924633722,0.957205844,0.795402299,0.904194718,403.06,,0.930593494,0.962969313,0.807058824,0.897463002,391.02,,0.920288056,0.955923345,0.798555957,0.881593111,559.17,,0.919667246,0.954404604,0.801376936,0.894129979,313.52,,0.934939161,0.963865763,0.823993686,0.905876235,283.91,,0.903898684,0.942806394,0.757142857,0.900419287,313.96,,0.911348398,0.946089996,0.765504587,0.91124871,320.49,,0.95182518,0.97434564,0.861308117,0.937007874,869.61
228,0.91668736,0.950794064,0.774877034,0.907312049,301.39,,0.936553266,0.965128383,0.837490552,0.901758015,349.92,,0.925999503,0.958315051,0.805204,0.90853,429.26,,0.912838341,0.946685623,0.78200692,0.911405295,335.99,,0.918798113,0.953355,0.773035501,0.9,281.96,,0.931462627,0.962557702,0.815664557,0.89373,414.27,,0.915818227,0.951940689,0.79180151,0.878625134,535.16,,0.918301465,0.953336241,0.792786161,0.886812046,313.63,,0.925627018,0.957335198,0.807272727,0.90625,285.26,,0.899553017,0.938768308,0.748864827,0.892726321,363.55,,0.915569903,0.94968663,0.774700599,0.907597536,298.26,,0.948969456,0.972625358,0.856145793,0.932739862,727.24
229,0.925502856,0.958124243,0.791384124,0.905531082,316.19,,0.929476037,0.961675502,0.811188811,0.896891959,361.28,,0.93295257,0.963015,0.822478601,0.907772021,381.12,,0.914949,0.948815755,0.788702929,0.904931368,332.82,,0.931586789,0.962025317,0.815779395,0.906775344,332.62,,0.929476037,0.960473292,0.804442682,0.905405405,365.77,,0.926496151,0.958490566,0.804407714,0.893550079,610.45,,0.927861932,0.962223187,0.812194204,0.882231405,339.15,,0.932207599,0.962783452,0.821281379,0.901856764,284.57,,0.904022846,0.942553191,0.755017301,0.901960784,303.56,,0.903774522,0.940049226,0.74801444,0.913353721,275.48,,0.945492923,0.971265856,0.840694006,0.928895613,530.23
230,0.924757884,0.957933834,0.796303427,0.898655636,292.27,,0.928731065,0.960262046,0.815238095,0.892667375,338.54,,0.92662,0.95985496,0.799692426,0.898128898,309.03,,0.916563198,0.950402263,0.790502793,0.905328505,431.69,,0.925379,0.957790246,0.799692426,0.900104058,284.65,,0.927365284,0.959763108,0.805617147,0.905208333,366.71,,0.921405513,0.95584951,0.801826,0.874251,549.41,,0.921777999,0.955557511,0.8,0.9,359.98,,0.930469332,0.96195037,0.813609467,0.906722251,311.71,,0.918301465,0.952719702,0.782085058,0.9002079,328.73,,0.906754408,0.941621241,0.761461318,0.911431514,276.16,,0.944251304,0.971025707,0.835820896,0.922922923,581
231,0.907002732,0.944380784,0.764456982,0.896730669,270.95,,0.931959275,0.961968293,0.819295559,0.905273938,338.8,,0.925502856,0.957244,0.803545052,0.908813041,384.19,,0.923640427,0.954824024,0.805137615,0.906680265,360.19,,0.927241122,0.959813,0.804878049,0.898065865,334.94,,0.930593494,0.96126157,0.8043654,0.907426246,435.81,,0.915818227,0.952224338,0.787901144,0.875746066,549.93,,0.927861932,0.958582964,0.804297774,0.911838791,362.27,,0.935063323,0.966747911,0.823248408,0.895635674,388.77,,0.908989322,0.945384073,0.766820933,0.90190036,305.2,,0.902408741,0.939133485,0.755080214,0.899526565,277.62,,0.945120437,0.971686642,0.847023361,0.921649485,530.22
232,0.909982617,0.946958982,0.769448373,0.899390244,294.92,,0.933325056,0.962476223,0.821567,0.908350306,338.84,,0.927241122,0.958839465,0.811361981,0.904637832,384.84,,0.915321579,0.948779,0.787521664,0.91113381,386.05,,0.923267941,0.956948321,0.788944724,0.882445967,336.28,,0.926868637,0.960752178,0.804406,0.889479277,361.55,,0.91209337,0.949656751,0.782759819,0.882825,600.93,,0.925999503,0.958186051,0.792150581,0.906560636,411.55,,0.929227713,0.96,0.810913225,0.907407407,288.27,,0.91929476,0.953749124,0.787068004,0.900549725,353.81,,0.906133598,0.941176471,0.759633028,0.905252317,278.21,,0.946858704,0.971846945,0.850769231,0.928746929,815.45
233,0.920908865,0.954134816,0.792116028,0.90194022,295.67,,0.93096598,0.960332583,0.818562,0.908432488,414.87,,0.923640427,0.957062741,0.803872356,0.898793917,336.39,,0.926371989,0.958065,0.809171598,0.906114588,361.54,,0.926744475,0.959579,0.804811797,0.892116183,287.33,,0.928731065,0.960615122,0.806362,0.894067797,360.25,,0.92252297,0.95771725,0.800740741,0.880086815,603.11,,0.919791408,0.95358,0.795714813,0.893985729,313.96,,0.943009685,0.969224101,0.849564229,0.914167528,340.63,,0.914576608,0.94963646,0.784897818,0.903757077,330.42,,0.906381922,0.941727722,0.735499794,0.906652914,278.76,,0.950707723,0.974986881,0.861770245,0.930163447,933.64
234,0.922274646,0.955975939,0.793522267,0.903125,273.29,,0.931959275,0.960758723,0.819069069,0.916453101,343.61,,0.933821704,0.963123,0.818636889,0.913731496,386.49,,0.920661,0.952986921,0.801966292,0.906378601,337.15,,0.930841818,0.961134364,0.808337,0.902763562,388.27,,0.924882046,0.957570573,0.802352941,0.8875803,362.98,,0.919046437,0.955351682,0.791516894,0.886762,551.36,,0.929724361,0.960944909,0.814525576,0.895277207,338.71,,0.936429104,0.964915313,0.829885057,0.909657321,316.04,,0.924633722,0.957793055,0.799699925,0.900051256,355.74,,0.915942389,0.949632829,0.773446546,0.905252317,328.66,,0.947355351,0.972472299,0.848509267,0.925747348,887
235,0.913955798,0.949164406,0.770140429,0.907247846,323.76,,0.933449218,0.962475425,0.819830713,0.903526971,368.44,,0.926496151,0.958474798,0.804177546,0.906185567,338.26,,0.914949,0.948674763,0.787011173,0.907794193,338.49,,0.929972684,0.960055,0.812404288,0.909463,314.27,,0.93034517,0.961041185,0.805132318,0.906459948,362.06,,0.922771294,0.958204,0.80287552,0.870985302,656.43,,0.924757884,0.958250839,0.801399145,0.88738269,340.49,,0.935311646,0.964020066,0.823981553,0.913580247,316.71,,0.915818227,0.951349463,0.784992785,0.892421834,381.36,,0.915073256,0.948277381,0.777258006,0.918181818,281.36,,0.951576856,0.975246668,0.861255498,0.928397467,1147.05
236,0.925627018,0.958542063,0.797839506,0.899896801,299.33,,0.930469332,0.960197313,0.808072488,0.903225807,368.54,,0.92314378,0.955860758,0.795236266,0.899378,329.98,,0.939533151,0.966649297,0.84230335,0.911719153,363.65,,0.925006208,0.958221607,0.795524691,0.900255755,290.75,,0.933200894,0.963566224,0.817861,0.901587302,363.44,,0.91929476,0.956931125,0.795721925,0.872886,539.69,,0.928234418,0.959711471,0.818116463,0.901940756,391.98,,0.924012913,0.956423611,0.796992481,0.90560166,291.89,,0.911969208,0.948511878,0.774598744,0.901511204,382.49,,0.907251055,0.941768131,0.761299435,0.918640577,331.55,,0.949466104,0.973884469,0.855216184,0.92733564,605.23
237,0.92575118,0.958286162,0.803131991,0.902727741,326.12,,0.935435808,0.964857,0.826626551,0.910394265,369.77,,0.930593494,0.96122148,0.814814815,0.906459948,330.43,,0.931338465,0.960717708,0.823529,0.906749098,340.16,,0.926496151,0.958704874,0.806061,0.89827856,320.21,,0.925006208,0.958039553,0.803366488,0.889484979,363.62,,0.926744475,0.958823017,0.809436049,0.900419287,566.08,,0.931586789,0.962441315,0.81956,0.901422764,392.5,,0.93034517,0.961798923,0.81658573,0.900156822,319.81,,0.915197417,0.951476609,0.781634129,0.889962426,308.9,,0.903402036,0.939023301,0.75708917,0.918181818,282.63,,0.945368761,0.971260896,0.842404549,0.922778048,606.27
238,0.916811522,0.951850239,0.779911374,0.900261097,282.89,,0.93096598,0.960281376,0.821052632,0.899257688,318.73,,0.933697542,0.965167283,0.817011315,0.898852972,385.27,,0.931214,0.959876278,0.82302271,0.901305483,346.21,,0.922274646,0.956798076,0.790228771,0.88971368,297.7,,0.925502856,0.958167675,0.79878742,0.902580305,365.64,,0.92835858,0.960172786,0.807381776,0.900621118,615.32,,0.930593494,0.960993528,0.817948,0.909463,392.94,,0.936553265,0.96551125,0.832525177,0.908141962,339.18,,0.91407996,0.949315312,0.77994429,0.908542714,335.05,,0.907251055,0.942814866,0.761204996,0.9014233,292.15,,0.943133847,0.970167481,0.839879154,0.924849699,557.97
239,0.923143779,0.958086957,0.800295858,0.886554622,303.04,,0.931586789,0.961555151,0.820377,0.905426357,333.05,,0.93555997,0.964385,0.824990299,0.910850739,440.53,,0.91407996,0.948453608,0.782698962,0.910478128,323.94,,0.916190713,0.95191807,0.777526,0.893485005,324.48,,0.929351875,0.961128311,0.80941358,0.898305085,390.23,,0.915569903,0.95568904,0.789081886,0.857777778,541.77,,0.934070027,0.964295022,0.82688697,0.901758015,319.86,,0.942264713,0.968648278,0.838110618,0.916709249,484.03,,0.916935684,0.952314288,0.780505415,0.903090623,315.33,,0.911720884,0.946353436,0.772056176,0.907956318,399.24,,0.943133847,0.969465649,0.840568575,0.924633283,960.91
240,0.924757884,0.956857921,0.800727273,0.912493677,329.51,,0.927861932,0.95949084,0.805447471,0.900052329,358.31,,0.933697542,0.962760038,0.815116,0.909460834,359.75,,0.932455923,0.961184614,0.823572474,0.916963831,376.26,,0.921157189,0.955262702,0.789473684,0.898641588,300.21,,0.929227713,0.95991167,0.793117919,0.910302409,392.48,,0.926496151,0.958471902,0.802732021,0.891121,540.96,,0.922771294,0.955542075,0.797884,0.898022893,327.4,,0.931214303,0.960504422,0.819695873,0.917488324,284.9,,0.922398808,0.956506641,0.798675009,0.892094017,353.1,,0.916439037,0.949184877,0.775276612,0.912531969,322.61,,0.942637199,0.96900095,0.834595456,0.925668979,613.3
241,0.922771294,0.95720995,0.794205052,0.896767466,289.51,,0.929972684,0.96015246,0.812281384,0.907081868,310.03,,0.924633722,0.95720524,0.795666791,0.910651186,415.22,,0.930841818,0.959670349,0.822238478,0.914634146,403.3,,0.915942389,0.951300402,0.777037037,0.900512821,327.44,,0.925999503,0.95856682,0.791990192,0.896441848,374.86,,0.919543,0.954962758,0.801904,0.871654833,540.9,,0.928855,0.960517121,0.817283047,0.898911353,354.87,,0.926247827,0.9575046,0.808972504,0.909373382,286.02,,0.90625776,0.944056562,0.757082153,0.902996445,353.38,,0.907499379,0.94304682,0.756895918,0.908809892,376.19,,0.947603675,0.971723715,0.854470632,0.934393638,990.7
242,0.923640427,0.956,0.799255121,0.903796152,291.13,,0.919418922,0.95329887,0.787769784,0.908616188,335.83,,0.928110256,0.96123226,0.814006024,0.886075949,388.99,,0.940029799,0.966979912,0.841695838,0.909184727,352.23,,0.918053141,0.953002611,0.785660941,0.893814433,302.08,,0.931338465,0.962404712,0.814926,0.905285191,375.27,,0.926123665,0.958721934,0.809252939,0.889476468,598.72,,0.931338465,0.962290503,0.820569737,0.903027193,354.79,,0.933449218,0.963111537,0.825036603,0.910424306,387.99,,0.915445741,0.950726693,0.785837057,0.904438642,353.93,,0.906133598,0.941516879,0.753991292,0.914227016,404.75,,0.945865408,0.970716402,0.848742747,0.929233773,696.17
243,0.91991557,0.954110731,0.797841727,0.89383739,318.1,,0.914576608,0.952331063,0.786246012,0.876159302,336.94,,0.92575118,0.95702752,0.802427,0.907786885,336.25,,0.936925751,0.963369007,0.836842105,0.917647059,325.45,,0.929103551,0.961587599,0.798809017,0.891865079,328.82,,0.933200894,0.963466002,0.818181818,0.90275611,376.94,,0.919418922,0.954779918,0.791107704,0.878414569,601.8,,0.935311646,0.965069,0.825396825,0.905432596,409.72,,0.928855227,0.95841342,0.815384615,0.914078675,364.2,,0.905388627,0.943499823,0.763912893,0.894435777,381.51,,0.916563198,0.951032967,0.781518625,0.908809892,326.26,,0.948845294,0.97257202,0.854974031,0.928891099,600.16
244,0.92575118,0.959860079,0.807747489,0.8933687,345.78,,0.931214,0.961345988,0.814241486,0.906928645,312.46,,0.931710951,0.961381585,0.81838734,0.910409114,392.09,,0.939036504,0.966444117,0.837045721,0.911706349,352.74,,0.924261,0.957417,0.79574,0.900779221,304.25,,0.931959275,0.961591221,0.815873016,0.904365904,402.17,,0.925254532,0.957919295,0.812312312,0.884019241,549.03,,0.928855,0.959930009,0.809115,0.911544228,410.35,,0.93034517,0.961009174,0.813895782,0.920553562,289.9,,0.912962503,0.949699965,0.776421346,0.899947617,329.9,,0.903402036,0.940770863,0.755367828,0.90230179,327.75,,0.945244599,0.970713479,0.84545812,0.926141885,982.45
245,0.924882046,0.958489906,0.797923619,0.903455285,321.4,,0.934814999,0.96389271,0.826356589,0.904008439,338.12,,0.928855,0.961675502,0.813471503,0.894154818,332.22,,0.933449218,0.962584445,0.823118697,0.907258065,353.35,,0.931338465,0.961584634,0.814314,0.901087519,304.89,,0.92835858,0.960442218,0.803673938,0.904538341,402.84,,0.921653837,0.957066804,0.803483529,0.866556837,575.03,,0.931214,0.96179344,0.822320118,0.903125,331,,0.929848522,0.959895607,0.80754717,0.919001528,316.41,,0.909858455,0.947387131,0.773797339,0.897662338,330.84,,0.902036255,0.939351199,0.748042705,0.906857728,354.18,,0.947479513,0.97237665,0.852485089,0.924555502,604.97
246,0.921777999,0.955382869,0.794740687,0.902451748,374.74,,0.937546561,0.965805273,0.833458365,0.913288866,389.65,,0.931586789,0.96121,0.819534529,0.905857741,398.96,,0.923516265,0.955742887,0.8,0.909923664,433.22,,0.920288056,0.954714052,0.786298171,0.892086331,412.84,,0.927613608,0.960286959,0.801266825,0.893753337,377.83,,0.917059846,0.951485323,0.787013914,0.902957966,576.21,,0.93034517,0.961521758,0.814479638,0.903757077,437.96,,0.937049913,0.964332432,0.826988315,0.926559356,393.16,,0.913955798,0.950376995,0.775466284,0.898641588,330.04,,0.900794636,0.937374793,0.755506608,0.888071466,302.08,,0.945865408,0.970766303,0.842313788,0.932739862,564.12
247,0.923267941,0.957053073,0.794357832,0.902962206,297.34,,0.933200894,0.962316335,0.823484267,0.906832,365.24,,0.925875341,0.957028532,0.805224,0.907867495,425.54,,0.916314875,0.950084,0.790812721,0.901511,354.91,,0.921405513,0.954798,0.797166294,0.894901,307.26,,0.929600199,0.961219074,0.808040993,0.897354497,457.62,,0.923392103,0.956258645,0.805981308,0.887935657,550.8,,0.924633722,0.958615893,0.798025816,0.895537525,331.38,,0.923764589,0.955992592,0.797137746,0.917933131,292.19,,0.917184008,0.953272664,0.785381584,0.893594494,332.35,,0.912341694,0.94642395,0.766859345,0.903225806,357.26,,0.947603675,0.972784975,0.852233677,0.927565392,720.8
248,0.927613608,0.96017316,0.808126411,0.896842105,298.1,,0.935187485,0.964031,0.826807229,0.91246138,365.58,,0.93295257,0.962265765,0.81756487,0.905010438,348.51,,0.926496151,0.956963801,0.812156719,0.908536585,327.06,,0.926123665,0.958612399,0.802034429,0.894018888,331.46,,0.933076732,0.963198078,0.817221135,0.904008439,486.2,,0.925379,0.956916892,0.807264641,0.903914591,550.37,,0.922274646,0.955365789,0.801165331,0.900649027,331.68,,0.932207599,0.962969342,0.804232804,0.911230996,293.17,,0.911969208,0.948671024,0.769060773,0.89468196,333.19,,0.921157189,0.952315609,0.786650775,0.908337649,378.88,,0.949093618,0.972935097,0.861142641,0.9296875,672.46
249,0.914204122,0.950204936,0.770504138,0.898638427,299.52,,0.935187485,0.963656865,0.830502076,0.90880829,373.98,,0.921033027,0.956582147,0.794994479,0.885333333,349.38,,0.938043208,0.964513035,0.838612368,0.917966784,376.12,,0.927986094,0.959417808,0.80525687,0.897235263,302.88,,0.927986094,0.961234991,0.800779727,0.895379713,378.25,,0.91991557,0.955148781,0.799853641,0.877705628,546.41,,0.924882046,0.957702076,0.809005084,0.896124,330.63,,0.940402285,0.967327077,0.836656442,0.920682731,330.91,,0.908492674,0.946875276,0.763787721,0.89958159,333.36,,0.908368513,0.944381385,0.760324484,0.902727741,321.09,,0.946858704,0.9723093,0.847926267,0.92970297,675.43
250,0.915321579,0.951569429,0.777084098,0.893842887,300.57,,0.93295257,0.961760898,0.825567963,0.904465213,407.45,,0.928234418,0.959397455,0.809973555,0.903664922,324.45,,0.920908865,0.953075571,0.796409336,0.910962429,377.2,,0.921281351,0.955513242,0.790768,0.894819466,304.42,,0.932207599,0.96147,0.808914569,0.908713693,452.32,,0.922150484,0.955659885,0.802226,0.889586604,545.61,,0.92314378,0.956171108,0.801169591,0.901221996,379.38,,0.937174075,0.965175858,0.829121086,0.918640577,305.99,,0.911348398,0.947823784,0.776192134,0.898322851,375.28,,0.910355103,0.945883605,0.775678461,0.905974026,323.41,,0.948472809,0.973104286,0.854315123,0.926070039,677.41
